Positive: [-0.065793, -0.140503, 0.088295, -0.166229, 0.427217, -0.305911, 0.171784, 0.349134, -0.054359, -0.125640, 0.182438, -0.376804, 0.238985, 0.475838, -0.210996, -0.010133, 0.128496, 0.408936, -0.030788, -0.143851, 0.108918, -0.293338, -0.203751, -0.124448, 0.151312, 0.153903, 0.799175, -0.064255, -0.054753, -0.284164, 0.665379, -0.028570, 0.021440, -0.018053, 0.074552, 0.007814, 0.189803, -0.162686, -0.234762, -0.502683, -0.295779, 0.092249, -0.194541, -0.041323, 0.344773, -0.170427, -0.243779, 0.156746, -0.388821, -0.295235, -0.099100, -0.221108, -0.335516, 0.321924, -0.347760, -0.022310, -0.005456, -0.363942, -0.208243, -0.094907, 0.340477, 0.230922, 0.361266, 0.100707, -0.062745, 0.287465, -0.094449, 0.289889, 0.105559, -0.080372, 0.129387, 0.360153, -0.225720, 0.151389, 0.365435, 0.134198, 0.003530, 0.052465, -0.349864, -0.383576, 0.155444, -0.063466, 0.205458, -0.101799, 0.615496, 0.317408, 0.465215, -0.025245, 0.112616, -0.169303, 0.342871, 0.271803, -0.221272, 0.526989, -0.004175, 0.266564, -0.271977, -0.208553, 0.084746, 0.330395]
Positive: [0.034004, 0.024505, 0.261151, 0.048777, 0.147749, -0.190694, 0.048354, 0.258201, -0.023102, -0.226104, 0.045409, -0.166217, 0.145838, 0.362018, 0.002952, -0.010493, 0.318149, 0.053831, -0.144324, -0.249806, 0.149654, -0.061990, -0.057775, -0.203146, -0.038477, 0.197503, 0.301387, 0.037644, -0.072971, 0.118625, 0.283791, -0.112733, -0.111580, -0.216245, -0.092603, 0.141830, 0.033822, -0.061795, -0.158619, -0.330818, -0.067815, 0.110161, -0.071965, 0.015867, 0.282730, -0.113255, -0.147035, -0.037495, -0.159978, -0.044967, -0.178138, -0.265689, -0.295160, 0.173990, -0.282577, -0.082434, 0.110591, -0.215400, -0.057912, 0.001845, 0.205707, -0.075036, 0.262485, 0.047375, -0.135816, 0.178840, 0.043480, 0.125651, -0.042583, -0.128063, 0.053850, 0.136908, -0.144187, 0.079548, 0.216964, 0.173399, 0.032590, 0.183680, -0.273399, -0.329580, 0.058392, 0.020772, 0.242912, -0.061938, 0.313357, 0.036673, 0.249405, 0.015885, -0.060773, -0.126514, 0.248789, 0.009710, -0.107292, 0.227184, -0.001646, 0.139311, -0.172985, 0.036481, 0.081448, 0.241145]
Positive: [-0.066659, -0.000519, 0.099633, -0.104273, 0.363689, -0.217055, 0.202455, 0.293566, -0.017131, -0.104307, 0.050221, -0.250398, 0.047100, 0.401635, -0.148525, -0.060439, 0.156423, 0.377288, -0.064493, -0.167625, 0.139533, -0.189279, -0.058979, -0.061260, 0.067705, 0.192236, 0.448372, -0.025539, -0.226348, -0.125455, 0.346692, -0.094047, -0.070730, -0.177364, -0.065352, 0.165900, 0.148076, -0.055420, -0.169855, -0.294691, -0.228044, 0.199996, -0.260291, -0.007894, 0.368513, -0.012132, -0.050356, -0.054449, -0.228776, -0.174895, -0.084615, -0.245372, -0.289183, 0.240594, -0.294877, -0.152667, 0.017174, -0.356126, -0.247947, -0.168297, 0.201661, -0.016701, 0.281401, 0.005381, -0.081933, 0.214711, 0.001007, 0.175662, 0.045327, -0.098185, 0.024289, 0.338258, -0.192743, 0.140556, 0.277315, 0.173919, -0.075065, 0.114890, -0.277693, -0.330493, 0.123019, -0.032502, 0.157374, -0.144764, 0.380617, 0.084267, 0.406198, 0.101104, 0.032256, -0.264196, 0.184240, 0.203350, -0.097371, 0.219371, 0.036316, 0.255846, -0.214663, -0.016374, 0.117809, 0.282557]
Positive: [0.132491, 0.023073, 0.283417, 0.126554, 0.125438, -0.268927, 0.135584, 0.385405, 0.020657, -0.370076, 0.187311, -0.207250, 0.274344, 0.448973, 0.025339, 0.017173, 0.437652, -0.120102, -0.065266, -0.285871, 0.173633, -0.096019, -0.125138, -0.199455, 0.048858, 0.160120, 0.473198, 0.137084, -0.063666, -0.044161, 0.514893, -0.104563, -0.091366, -0.170551, -0.062994, 0.056921, 0.179813, -0.202910, -0.103774, -0.401746, -0.178473, -0.038876, -0.042505, 0.209215, 0.294507, -0.105783, -0.179407, -0.047993, -0.151266, -0.071063, -0.161949, -0.066645, -0.469040, 0.239689, -0.306466, -0.046333, 0.247608, -0.187227, 0.067161, 0.129213, 0.228544, -0.003881, 0.304053, 0.115668, -0.246395, 0.244614, 0.049983, 0.224407, 0.040391, -0.016137, -0.076610, 0.059580, -0.301896, 0.217096, 0.309048, 0.256158, -0.109528, 0.159421, -0.457182, -0.292853, 0.053100, 0.152772, 0.244289, 0.104215, 0.484870, 0.334139, 0.243584, -0.070342, 0.048859, -0.003929, 0.393463, -0.033388, -0.124641, 0.327975, -0.059062, 0.171735, -0.030016, -0.050605, 0.331141, 0.138349]
Positive: [-0.111999, 0.083410, 0.124448, -0.004823, 0.313031, -0.152699, 0.141067, 0.225073, -0.049035, -0.110956, 0.090427, -0.240036, 0.013588, 0.307423, -0.071392, 0.054266, 0.136365, 0.329887, -0.136247, -0.187643, 0.084046, -0.073989, 0.042507, -0.055747, 0.050672, 0.213671, 0.359617, 0.011805, -0.106254, -0.008498, 0.277811, -0.135006, -0.013022, -0.086546, -0.092429, 0.178946, 0.101195, 0.037934, -0.212438, -0.314002, -0.110363, 0.186284, -0.229865, 0.022398, 0.286630, -0.047733, -0.144221, -0.023816, -0.182994, -0.132602, -0.135233, -0.229520, -0.231524, 0.221885, -0.316203, -0.091664, 0.026007, -0.266002, -0.153079, -0.114199, 0.159873, 0.012993, 0.284666, 0.027641, -0.091259, 0.236381, 0.005743, 0.194109, 0.057783, -0.095733, 0.031773, 0.306812, -0.119935, 0.154404, 0.178817, 0.152739, 0.053053, 0.054304, -0.221132, -0.368945, 0.046188, -0.071762, 0.244086, -0.158327, 0.347401, 0.118561, 0.338394, 0.022544, 0.005249, -0.236315, 0.182294, 0.149293, -0.093682, 0.256572, -0.023496, 0.236467, -0.185944, -0.023004, 0.058806, 0.350755]
Positive: [-0.140527, 0.182590, 0.084383, -0.013275, 0.317137, -0.234031, 0.229082, 0.241313, -0.072239, -0.346733, 0.181393, -0.415863, 0.253057, 0.384025, -0.083365, -0.182029, 0.347328, 0.126957, -0.081303, -0.224462, 0.049241, -0.221158, -0.015452, -0.120820, 0.166723, 0.088474, 0.375604, 0.158513, -0.328650, -0.201470, 0.474277, 0.073503, -0.407681, -0.230112, 0.075048, 0.133360, 0.132126, -0.082782, -0.028387, -0.200561, -0.206083, -0.081249, -0.433798, 0.108208, 0.405286, -0.123457, -0.123783, 0.030910, -0.340271, -0.119346, 0.040378, -0.286795, -0.338532, 0.274493, -0.360160, -0.194346, 0.051803, -0.511917, -0.388234, -0.101473, 0.218079, -0.063893, 0.448099, 0.036289, -0.035916, 0.118725, 0.104364, 0.200659, 0.003179, -0.042818, 0.150722, 0.351123, -0.248992, 0.037718, 0.247987, 0.384024, -0.181984, 0.162751, -0.264790, -0.238134, -0.001895, -0.190521, 0.346866, -0.116497, 0.354982, 0.125981, 0.456151, 0.074007, 0.204036, -0.147766, 0.371141, 0.286072, 0.015069, 0.154641, 0.110879, 0.217743, -0.087824, -0.048347, 0.212950, 0.229338]
Positive: [-0.023923, 0.032111, 0.221106, 0.034600, 0.306316, -0.342485, 0.161817, 0.298865, -0.102088, -0.169023, 0.076442, -0.433936, 0.308697, 0.651174, -0.003839, -0.134289, 0.290611, 0.187974, -0.172035, -0.233586, 0.165013, -0.254574, -0.125663, -0.184962, 0.010436, 0.119574, 0.652089, 0.060162, -0.316133, -0.227751, 0.528610, -0.051952, -0.220767, -0.257523, -0.011051, -0.027484, 0.220346, -0.220933, -0.040638, -0.266000, -0.364065, -0.012090, -0.257858, 0.038702, 0.375482, -0.201570, -0.258746, -0.040778, -0.209915, -0.230544, -0.000255, -0.260165, -0.386436, 0.385375, -0.341197, -0.185563, 0.047418, -0.550756, -0.215929, -0.042322, 0.193146, 0.024667, 0.416453, -0.090677, -0.212657, 0.213617, 0.015996, 0.189318, 0.039070, -0.117697, 0.094000, 0.195698, -0.311538, 0.097092, 0.336298, 0.384369, -0.080763, 0.215757, -0.233555, -0.457718, 0.016486, -0.088102, 0.316651, -0.151410, 0.455572, 0.130916, 0.292948, 0.003723, 0.270042, -0.228132, 0.277581, 0.294815, -0.081279, 0.150106, 0.001604, 0.166327, -0.145601, 0.007786, 0.341544, 0.335221]
Positive: [0.098173, 0.028358, 0.561391, 0.134413, 0.104475, -0.303533, -0.016535, 0.458863, -0.130196, -0.604934, 0.301702, -0.446847, 0.486420, 0.392624, -0.096008, -0.070785, 0.519895, -0.271031, -0.105375, -0.261529, 0.084829, -0.320682, -0.292383, -0.274378, 0.087963, 0.323644, 0.375669, 0.042757, 0.136861, -0.086778, 0.785158, 0.006862, -0.153219, -0.224037, -0.065809, -0.067187, 0.064881, -0.190088, -0.123869, -0.453831, -0.228609, -0.242321, 0.238169, 0.251180, 0.075226, -0.160204, -0.319849, -0.011744, -0.222460, 0.116144, -0.126089, -0.100709, -0.369822, 0.234701, -0.334148, -0.007075, 0.086004, 0.030833, -0.024037, 0.126388, 0.279307, 0.138632, 0.134239, 0.264429, -0.170898, 0.108996, 0.024730, 0.319660, 0.082272, 0.137073, 0.160952, 0.334004, -0.025529, 0.106074, 0.382585, 0.189177, 0.021733, 0.111490, -0.458038, -0.018298, -0.112466, 0.041034, 0.235298, 0.187341, 0.523767, 0.409145, 0.286491, -0.027876, 0.088988, 0.163718, 0.548875, -0.088762, -0.222153, 0.500932, -0.199258, 0.210225, 0.034875, -0.120813, 0.166310, 0.168651]
Positive: [0.044177, -0.161836, 0.155351, 0.035076, 0.158949, -0.321428, 0.158407, 0.375381, 0.074589, -0.296712, 0.011528, -0.267738, 0.534266, 0.521316, -0.032365, -0.213179, 0.421841, -0.078647, -0.109079, -0.263145, 0.166137, -0.180954, -0.442898, -0.193629, 0.100064, 0.101231, 0.585541, -0.061387, -0.139221, -0.111997, 0.544295, -0.007140, -0.171588, -0.100353, 0.030696, -0.004058, 0.128739, -0.191946, -0.103792, -0.434403, -0.097150, -0.132056, -0.187860, -0.031044, 0.351394, -0.210027, -0.197440, 0.048512, -0.356388, -0.158683, -0.223500, -0.323364, -0.441519, 0.255111, -0.335386, 0.124883, 0.141519, -0.282485, -0.174608, 0.140001, 0.348300, 0.036014, 0.338950, 0.120173, -0.021564, 0.204346, -0.025275, 0.209939, 0.069071, 0.002354, 0.231621, 0.145049, -0.211657, -0.034813, 0.347770, 0.206749, -0.048184, 0.245636, -0.513790, -0.263046, 0.184964, 0.032646, 0.267650, 0.064724, 0.443580, 0.154901, 0.379128, 0.088437, -0.013794, -0.081395, 0.442507, 0.187909, -0.183380, 0.527492, 0.017427, 0.147896, -0.044910, -0.086213, 0.072995, 0.217050]
Positive: [-0.251049, 0.270240, -0.023896, -0.028344, 0.331591, -0.086086, 0.273999, 0.329974, -0.053909, -0.342009, 0.183815, -0.305955, 0.083073, 0.255703, -0.132169, -0.143361, 0.222957, 0.280826, -0.054968, -0.075115, -0.033654, -0.170602, 0.079742, -0.059937, 0.215750, 0.104884, 0.183773, 0.100532, -0.278784, -0.142523, 0.299373, -0.008619, -0.349837, -0.169183, 0.039185, 0.258702, 0.134273, 0.064680, -0.101969, -0.164361, -0.115092, 0.054445, -0.483986, 0.041549, 0.397486, 0.022826, 0.000105, -0.011889, -0.359502, -0.095452, -0.005368, -0.307695, -0.303901, 0.154291, -0.295285, -0.248823, 0.131233, -0.439719, -0.384498, -0.217873, 0.207786, -0.093786, 0.341277, 0.043770, 0.053846, 0.121419, 0.112965, 0.142626, -0.039380, -0.009573, 0.068902, 0.417533, -0.130986, 0.064216, 0.202344, 0.242516, -0.212206, 0.094803, -0.296833, -0.126341, 0.051844, -0.199890, 0.322430, -0.106583, 0.240114, 0.009859, 0.501140, 0.091675, 0.007360, -0.171754, 0.274131, 0.211615, 0.033922, 0.150792, 0.263030, 0.313437, -0.081358, -0.100944, 0.019623, 0.226369]
Positive: [0.005284, 0.136187, 0.139956, 0.049295, 0.287746, -0.233746, 0.180914, 0.430078, 0.030139, -0.320753, 0.148330, -0.206258, 0.154967, 0.523974, -0.010238, -0.101567, 0.317952, 0.074289, 0.005766, -0.210346, 0.124726, -0.189348, -0.071547, -0.157091, 0.055232, 0.078437, 0.501165, 0.144782, -0.299008, -0.156475, 0.436510, -0.181012, -0.187884, -0.271105, -0.038170, 0.098731, 0.297700, -0.194130, -0.024576, -0.231767, -0.307327, -0.044637, -0.260138, 0.168556, 0.391904, 0.034564, -0.097565, -0.108412, -0.212488, -0.101583, -0.023261, -0.102510, -0.473952, 0.280231, -0.264990, -0.206528, 0.244071, -0.433650, -0.126519, -0.107829, 0.147163, -0.049081, 0.334204, -0.013302, -0.171286, 0.228700, 0.076143, 0.144147, 0.009198, -0.098085, -0.117711, 0.103944, -0.328300, 0.192443, 0.398155, 0.302239, -0.277854, 0.182458, -0.402552, -0.261678, 0.077173, 0.021625, 0.215810, 0.000746, 0.419859, 0.204134, 0.324603, 0.014526, 0.131677, -0.076932, 0.230006, 0.133894, -0.073703, 0.112598, 0.142071, 0.225561, -0.087438, -0.033514, 0.319198, 0.108642]
Positive: [-0.018904, -0.019289, 0.062419, -0.002669, 0.348679, -0.332612, 0.154017, 0.311858, -0.058315, -0.153026, 0.192433, -0.370128, 0.200614, 0.549221, -0.013216, -0.097509, 0.303731, 0.198989, -0.096120, -0.268682, 0.107022, -0.274857, -0.067554, -0.171534, 0.054323, 0.009251, 0.539275, 0.085278, -0.200035, -0.236547, 0.514676, -0.057876, -0.161210, -0.217508, 0.036286, -0.056353, 0.221256, -0.241007, -0.041025, -0.204956, -0.261207, -0.077488, -0.252505, 0.051533, 0.342424, -0.203691, -0.306364, 0.025007, -0.197818, -0.146504, -0.011326, -0.219736, -0.331838, 0.382268, -0.319682, -0.104689, 0.106099, -0.485060, -0.162085, -0.014199, 0.154416, 0.029816, 0.468128, -0.040875, -0.167145, 0.248885, -0.018409, 0.192511, 0.017900, -0.184857, 0.138896, 0.174473, -0.250436, 0.082997, 0.323377, 0.244312, -0.076283, 0.201382, -0.221126, -0.446799, -0.051262, -0.107074, 0.281876, -0.071618, 0.394254, 0.153120, 0.321043, -0.078420, 0.243166, -0.159312, 0.240490, 0.302621, -0.117806, 0.141546, 0.128358, 0.149306, -0.112539, -0.059948, 0.209199, 0.311986]
Positive: [-0.239853, 0.203189, -0.019616, 0.031749, 0.301619, -0.071473, 0.230947, 0.323461, -0.037957, -0.261479, 0.209969, -0.288092, 0.067332, 0.190768, -0.143923, -0.090698, 0.257660, 0.228539, -0.051173, -0.158891, -0.028660, -0.108573, 0.057583, -0.066173, 0.181296, 0.123212, 0.016309, 0.204985, -0.229938, -0.075091, 0.197646, -0.020527, -0.236969, -0.110273, -0.027522, 0.287622, 0.129734, 0.101012, -0.115036, -0.059388, 0.000061, 0.005278, -0.447412, 0.134397, 0.396389, 0.086325, 0.032447, -0.066752, -0.350841, -0.034717, -0.100495, -0.282949, -0.259820, 0.186801, -0.317956, -0.200560, 0.165823, -0.320021, -0.243167, -0.092660, 0.131223, -0.166514, 0.302621, 0.076632, 0.035282, 0.083125, 0.141742, 0.183055, -0.025711, 0.059237, 0.022171, 0.354022, -0.076239, 0.066198, 0.183300, 0.194131, -0.236200, 0.093557, -0.285552, -0.089581, 0.035274, -0.164236, 0.301879, -0.015859, 0.164539, 0.067409, 0.403175, 0.027155, 0.023287, -0.122976, 0.199667, 0.171658, 0.030485, 0.087152, 0.250692, 0.258966, 0.029220, -0.076039, 0.015417, 0.276271]
Positive: [0.121674, -0.066807, 0.405505, -0.000852, 0.164035, -0.314326, 0.065344, 0.285346, -0.002914, -0.259640, 0.091703, -0.262622, 0.277581, 0.460664, -0.062880, 0.033108, 0.317406, 0.055153, -0.077236, -0.235458, 0.193320, -0.119522, -0.214835, -0.191101, 0.015769, 0.315440, 0.631745, -0.062041, 0.068180, -0.019909, 0.582077, -0.096862, -0.024219, -0.128451, -0.072521, 0.032717, 0.115369, -0.181492, -0.278373, -0.612400, -0.199709, 0.136373, 0.075495, -0.010539, 0.201883, -0.217782, -0.247164, -0.003375, -0.151307, -0.133647, -0.243696, -0.151519, -0.352242, 0.213101, -0.298981, 0.043746, 0.077297, -0.105291, -0.043595, 0.044722, 0.323671, 0.112833, 0.245333, 0.175780, -0.189408, 0.286926, -0.070075, 0.230465, 0.073254, -0.035222, 0.068178, 0.206165, -0.186807, 0.175305, 0.258707, 0.157529, 0.098410, 0.156920, -0.438275, -0.379914, 0.057038, 0.098598, 0.203997, -0.001412, 0.587978, 0.305530, 0.305583, 0.025809, -0.025275, -0.102426, 0.431650, -0.037481, -0.255709, 0.515865, -0.232690, 0.194732, -0.241407, -0.071765, 0.140219, 0.265611]
Positive: [-0.063777, -0.167325, 0.039176, -0.037220, 0.261327, -0.305620, 0.250696, 0.460495, -0.037097, -0.245711, 0.134263, -0.280999, 0.418425, 0.460603, -0.105930, -0.212677, 0.337641, 0.157435, -0.124778, -0.154480, 0.079218, -0.291794, -0.364937, -0.213167, 0.127276, 0.060361, 0.527898, -0.038787, -0.174380, -0.222343, 0.541831, -0.043957, -0.101462, -0.074844, 0.092802, -0.021646, 0.172865, -0.106237, -0.150917, -0.269286, -0.184218, -0.098015, -0.289845, 0.001721, 0.383117, -0.133370, -0.096057, 0.087521, -0.495785, -0.180737, -0.161965, -0.313873, -0.478571, 0.295571, -0.355747, -0.031307, 0.107787, -0.362100, -0.189011, 0.099952, 0.241249, 0.082590, 0.368636, 0.077340, -0.001448, 0.240763, 0.061736, 0.226233, 0.049759, -0.061058, 0.225354, 0.270318, -0.164455, -0.017924, 0.398324, 0.185208, -0.156884, 0.204303, -0.446847, -0.221399, 0.174808, -0.067902, 0.314882, 0.022146, 0.459668, 0.132521, 0.429348, 0.033073, 0.029543, -0.123501, 0.294580, 0.322051, -0.102598, 0.411298, 0.198903, 0.140088, 0.047576, -0.136118, 0.103335, 0.292476]
Positive: [0.025808, 0.151625, 0.285048, 0.216305, 0.245463, -0.206261, 0.207147, 0.270733, -0.168732, -0.366792, 0.135444, -0.248486, 0.099291, 0.405751, 0.053982, -0.091016, 0.264824, 0.045286, -0.132704, -0.212202, 0.033663, -0.144362, 0.090214, -0.122650, -0.078230, 0.235187, 0.194888, 0.068854, -0.227857, -0.099227, 0.352468, -0.221106, -0.117133, -0.273137, -0.007330, 0.046920, 0.173646, 0.067254, -0.085353, -0.117089, -0.241448, -0.090110, -0.197349, 0.184449, 0.145085, -0.068711, -0.093539, -0.140076, -0.163462, 0.133613, 0.035097, -0.189755, -0.290951, 0.180852, -0.286297, -0.145227, 0.093595, -0.249853, -0.229511, -0.130882, 0.021242, -0.079672, 0.326433, 0.021258, -0.147302, 0.215531, 0.142098, 0.083905, 0.005337, -0.239824, 0.057042, 0.241423, -0.103212, 0.099146, 0.345725, 0.312854, -0.112820, 0.198435, -0.117229, -0.189520, -0.088233, -0.045825, 0.171241, -0.088813, 0.217804, -0.010745, 0.360504, 0.090816, 0.108352, -0.040900, 0.097078, 0.142870, -0.029085, 0.122386, 0.157982, 0.160707, 0.009863, 0.023238, 0.202403, 0.200748]
Positive: [0.065348, 0.130066, 0.325106, 0.193938, 0.266510, -0.286324, 0.167669, 0.247003, -0.175376, -0.297879, 0.094637, -0.260637, 0.135774, 0.482373, 0.033253, -0.046369, 0.252766, 0.084602, -0.151408, -0.218821, 0.105734, -0.154218, 0.064807, -0.157754, -0.096783, 0.284038, 0.342189, 0.046913, -0.197550, -0.070738, 0.412995, -0.214104, -0.079016, -0.246607, -0.047678, 0.013265, 0.170239, 0.003591, -0.106089, -0.218183, -0.273695, -0.047042, -0.123718, 0.131495, 0.114591, -0.050231, -0.137080, -0.137519, -0.170963, 0.057778, -0.021731, -0.143118, -0.316854, 0.204040, -0.286785, -0.114867, 0.051137, -0.259015, -0.197371, -0.098547, 0.079197, -0.065645, 0.308613, 0.022147, -0.160738, 0.239021, 0.141982, 0.111019, 0.038945, -0.199976, 0.016586, 0.165593, -0.148155, 0.112803, 0.318543, 0.313987, -0.077193, 0.206178, -0.129337, -0.269475, -0.039670, 0.001510, 0.193738, -0.139976, 0.322268, 0.033848, 0.353335, 0.100566, 0.175520, -0.144566, 0.122241, 0.138746, -0.079401, 0.133534, -0.029323, 0.137844, -0.061547, 0.050427, 0.270936, 0.257164]
Positive: [0.094899, 0.041547, 0.419674, 0.112030, 0.318744, -0.388649, 0.170203, 0.272522, -0.225197, -0.254585, 0.061295, -0.420842, 0.305056, 0.676233, -0.047863, -0.135390, 0.267002, 0.141414, -0.154763, -0.203265, 0.207560, -0.296693, -0.085786, -0.153953, -0.062643, 0.312474, 0.609358, 0.011271, -0.271869, -0.224230, 0.591791, -0.126088, -0.148415, -0.319832, -0.015077, -0.034767, 0.173075, -0.100499, -0.085906, -0.310324, -0.428010, -0.048017, -0.115369, 0.137806, 0.171083, -0.126377, -0.173667, -0.126715, -0.224459, -0.060272, 0.052023, -0.186119, -0.354193, 0.310661, -0.353677, -0.124446, -0.050940, -0.363598, -0.256866, -0.107726, 0.179511, -0.017143, 0.308474, 0.014455, -0.226372, 0.184005, 0.083431, 0.207580, 0.099956, -0.100194, 0.055786, 0.247952, -0.248480, 0.127219, 0.435311, 0.417268, -0.103834, 0.236971, -0.160787, -0.299856, -0.023029, 0.002052, 0.149975, -0.197953, 0.408558, 0.117497, 0.377974, 0.104511, 0.321173, -0.154678, 0.229656, 0.195641, -0.117934, 0.222492, -0.128755, 0.167678, -0.119675, 0.062358, 0.375194, 0.289404]
Positive: [0.024806, 0.196216, 0.137136, 0.085020, 0.255044, -0.175096, 0.244509, 0.443370, -0.042997, -0.407010, 0.145171, -0.189769, 0.120523, 0.553534, 0.016472, -0.061236, 0.321563, 0.108297, -0.065549, -0.159393, 0.102541, -0.196866, 0.056642, -0.172633, 0.055563, 0.031085, 0.514327, 0.092203, -0.300858, -0.133535, 0.448043, -0.144473, -0.227367, -0.294194, -0.009942, 0.113655, 0.266460, -0.169993, 0.014674, -0.256271, -0.371082, 0.030940, -0.249498, 0.143571, 0.392425, 0.007548, -0.082816, -0.078759, -0.157244, -0.097040, 0.025567, -0.127979, -0.511593, 0.212478, -0.234746, -0.296435, 0.259597, -0.490344, -0.164325, -0.181167, 0.178014, -0.020268, 0.344337, -0.059782, -0.234666, 0.220788, 0.059125, 0.080935, -0.072639, -0.166221, -0.066149, 0.129036, -0.334445, 0.224445, 0.347725, 0.311590, -0.222171, 0.137061, -0.373032, -0.263962, 0.082832, 0.005579, 0.262022, -0.033448, 0.402687, 0.097263, 0.345810, -0.001636, 0.061443, -0.073964, 0.257464, 0.109448, 0.008801, 0.147426, 0.195128, 0.247468, -0.129224, -0.063719, 0.325406, 0.080586]
Positive: [0.027074, 0.220048, 0.223567, 0.133424, 0.269904, -0.199005, 0.252426, 0.432097, -0.058894, -0.566552, 0.252757, -0.351294, 0.362713, 0.526396, -0.059959, -0.105005, 0.370597, -0.061423, 0.002496, -0.189131, 0.105320, -0.264808, 0.028757, -0.123946, 0.205954, 0.099268, 0.606793, 0.189808, -0.299864, -0.287420, 0.678487, 0.002886, -0.300018, -0.214827, 0.084228, 0.096933, 0.238861, -0.120342, 0.046550, -0.336746, -0.376085, -0.122916, -0.287768, 0.291733, 0.366463, -0.033836, -0.067209, -0.027290, -0.326789, -0.057483, 0.081151, -0.092977, -0.536187, 0.199278, -0.304904, -0.248496, 0.213687, -0.429633, -0.261725, -0.141629, 0.304725, 0.018960, 0.350116, 0.106239, -0.241239, 0.112020, 0.067628, 0.232070, 0.042173, 0.044216, -0.051275, 0.248913, -0.396897, 0.259740, 0.422092, 0.421179, -0.303341, 0.065058, -0.439187, -0.044609, 0.135126, -0.002346, 0.241819, 0.013762, 0.475962, 0.299447, 0.453939, -0.007436, 0.164664, 0.046830, 0.459417, 0.080424, 0.020787, 0.347686, 0.120605, 0.314332, -0.067530, -0.140478, 0.372480, -0.000056]
Positive: [-0.064876, 0.260677, 0.485664, 0.033044, 0.219896, -0.251729, 0.022180, 0.474143, -0.178897, -0.674282, 0.238684, -0.467040, 0.405756, 0.414781, -0.035196, -0.218917, 0.433708, -0.146621, -0.163184, -0.179074, 0.012254, -0.405880, -0.223645, -0.281314, 0.050288, 0.268476, 0.371773, -0.042185, -0.066743, -0.159494, 0.733665, -0.046435, -0.367905, -0.330182, -0.023106, -0.030055, 0.097171, -0.120223, -0.001782, -0.336503, -0.375811, -0.201789, 0.044662, 0.178097, 0.103402, -0.095548, -0.265008, 0.001857, -0.257605, 0.113212, 0.060933, -0.197656, -0.363562, 0.221117, -0.285158, -0.192970, 0.057031, -0.221810, -0.305460, -0.140998, 0.214591, 0.155689, 0.140391, 0.110301, -0.068354, 0.086953, 0.060722, 0.187196, 0.028384, 0.001196, 0.259626, 0.423646, -0.021299, 0.065729, 0.377047, 0.269750, -0.016724, 0.114566, -0.381070, 0.004050, -0.149244, -0.125718, 0.296735, 0.026806, 0.468208, 0.218582, 0.395802, 0.119151, 0.099649, 0.074563, 0.483425, 0.066931, -0.102891, 0.331205, -0.016865, 0.243063, -0.041635, -0.136725, 0.138187, 0.133238]
Positive: [-0.009645, 0.141935, 0.207845, 0.055942, 0.276500, -0.303088, 0.311190, 0.448803, 0.004279, -0.575830, 0.297636, -0.372403, 0.305827, 0.495071, -0.144015, -0.105114, 0.371656, 0.055287, 0.091294, -0.107448, 0.081756, -0.288333, -0.065863, -0.047095, 0.300695, 0.153688, 0.587394, 0.140266, -0.219264, -0.353033, 0.710992, 0.049303, -0.295918, -0.237842, 0.088644, 0.068859, 0.321728, -0.183443, -0.083989, -0.445537, -0.382065, -0.005238, -0.268877, 0.121547, 0.378770, -0.016198, -0.020754, -0.025477, -0.335050, -0.104994, 0.046368, -0.057389, -0.558087, 0.169384, -0.323996, -0.245077, 0.215229, -0.387454, -0.282746, -0.098648, 0.338493, 0.029713, 0.339559, 0.189973, -0.143018, 0.172445, 0.050798, 0.233530, 0.051297, 0.072228, -0.077366, 0.317975, -0.348212, 0.257533, 0.415325, 0.355831, -0.384439, 0.128201, -0.535527, -0.093395, 0.122391, 0.034319, 0.260235, 0.047440, 0.563164, 0.324937, 0.554752, 0.061838, 0.119713, -0.004709, 0.531595, 0.063341, -0.069259, 0.404073, 0.134609, 0.395830, -0.086860, -0.176729, 0.244818, 0.047286]
Positive: [0.049323, -0.151079, 0.141514, 0.152904, 0.200834, -0.332573, 0.290914, 0.512657, -0.004513, -0.421847, 0.244144, -0.342168, 0.457734, 0.519938, -0.069986, -0.174693, 0.421083, 0.011213, -0.043425, -0.164212, 0.002812, -0.260676, -0.371797, -0.112258, 0.177522, 0.047594, 0.456395, -0.065113, -0.037401, -0.353061, 0.670152, -0.029980, -0.093978, -0.114438, 0.095724, -0.108974, 0.332555, -0.214148, -0.185397, -0.298267, -0.176678, -0.195247, -0.166974, 0.016295, 0.245627, -0.175367, -0.189585, -0.006168, -0.324376, -0.048047, -0.133503, -0.226332, -0.526510, 0.232062, -0.287253, 0.021491, 0.242212, -0.222199, -0.123356, 0.146935, 0.232788, 0.110076, 0.387296, 0.180084, -0.074759, 0.284086, -0.041238, 0.167340, 0.052791, -0.086954, 0.231650, 0.268135, -0.089689, 0.036308, 0.426179, 0.140736, -0.174122, 0.247947, -0.539407, -0.146776, 0.032942, -0.033939, 0.259993, 0.209823, 0.433877, 0.224332, 0.437186, -0.005704, -0.039151, 0.042945, 0.394524, 0.228874, -0.195753, 0.535399, 0.282829, 0.209249, 0.128343, -0.194000, 0.010378, 0.223767]
